-0.0376946 -0.251297
0.69293 0.755464
1.15733 0.401183
0.341297 0.433567
-0.676024 -1.18054
-0.178813 -0.485328
0.954085 0.607375
0.468121 0.64425
0.555051 0.723762
0.7097 0.752798
-0.716978 -1.17451
0.461582 0.63615
-1.77184 -0.144634
-0.778483 -1.15269
0.105649 -0.0908369
-1.28336 -0.678913
-0.071816 -0.290536
-1.42075 -0.522254
-1.71512 -0.202263
1.09828 0.465092
3.6301 -1.41458
-0.356093 -0.891309
-1.6323 -0.289001
-0.828794 -1.12522
-1.05554 -0.930219
2.02411 -0.509154
1.202 0.351602
1.03787 0.527635
0.531282 0.70708
-1.4262 -0.516089
-0.316193 -0.807785
-0.0676845 -0.285249
0.875624 0.671399
-1.85304 -0.0647953
0.476246 0.65389
0.634001 0.754425
-1.61897 -0.303229
1.51186 0.00193611
0.823782 0.706033
-0.0978808 -0.327833
-0.337174 -0.852819
0.141201 -0.025611
1.05418 0.511092
-0.325326 -0.827674
1.35268 0.180871
0.640664 0.75541
-0.700526 -1.17782
0.441523 0.609396
-0.522994 -1.12577
-0.535019 -1.13518
-0.0646756 -0.2815
-0.173343 -0.473074
0.341357 0.433691
-0.355179 -0.8895
-0.566381 -1.15531
0.123586 -0.0594684
0.422845 0.581892
0.378489 0.50671
-0.28218 -0.730432
-0.177279 -0.481874
-0.815917 -1.13298
-1.10981 -0.872963
1.37669 0.153604
1.48413 0.0326888
-0.048606 -0.262829
0.462589 0.637417
-0.564772 -1.15442
-0.131323 -0.385899
-0.878619 -1.091
0.805865 0.716283
-0.190895 -0.512943
2.81111 -1.06111
-0.498951 -1.10404
-0.36396 -0.906673
0.168758 0.0325757
0.292472 0.325782
-1.23631 -0.732467
-0.0177864 -0.232023
1.28342 0.259657
0.531146 0.706972
0.0211178 -0.196586
-1.33718 -0.617425
2.12148 -0.592224
-2.88307 0.68546
0.287707 0.314697
-0.509722 -1.11427
0.618725 0.751273
0.88402 0.665161
-0.783667 -1.15023
-0.0107326 -0.225555
0.133675 -0.0404276
0.900252 0.652653
-1.36001 -0.591346
-0.66469 -1.18085
-0.661385 -1.18083
-0.938392 -1.04247
-0.241432 -0.633284
0.738078 0.745597
1.13921 0.421025
1.04994 0.515421
-0.20746 -0.551779
1.12042 0.441391
-0.733807 -1.16997
0.825518 0.70499
0.218599 0.148691
-0.425768 -1.013
1.46748 0.0512631
-2.30403 0.320425
-0.0753058 -0.295131
-0.0328049 -0.246381
-0.667516 -1.18083
-0.262169 -0.6831
0.745728 0.74311
-1.48863 -0.445896
-1.92638 0.00456931
-1.20138 -0.771924
-0.0402136 -0.253888
-1.76243 -0.154096
0.686063 0.756196
-1.42111 -0.521855
0.275524 0.286012
0.0902999 -0.115033
-0.798819 -1.14253
0.282614 0.302762
0.0508792 -0.166255
0.511437 0.690295
0.775915 0.731187
-1.41864 -0.52465
-0.63461 -1.17862
0.298825 0.340429
0.970934 0.592149
-1.05198 -0.933882
-0.746774 -1.16571
1.04845 0.516939
-0.596007 -1.16872
0.722704 0.749905
1.42827 0.0952616
1.76468 -0.265292
-0.307086 -0.787549
0.825952 0.704727
-1.22372 -0.746731
0.371295 0.493251
1.92494 -0.419812
-0.144203 -0.411128
-0.259222 -0.676053
0.298161 0.338904
1.36085 0.171594
0.600025 0.745664
0.0469734 -0.170566
1.36638 0.165304
-0.297125 -0.764996
0.495143 0.67451
-1.33333 -0.621825
0.407542 0.557505
-1.20472 -0.768171
-1.22913 -0.740612
0.130559 -0.0464122
1.2638 0.281929
0.698923 0.754652
-1.5919 -0.332351
2.83676 -1.07503
0.479514 0.657635
1.14479 0.414931
0.365884 0.482903
-1.07098 -0.914195
2.18584 -0.644644
-0.835236 -1.12116
0.258104 0.244323
-1.95918 0.0347389
0.453377 0.625554
0.679595 0.756689
1.04831 0.517079
0.121541 -0.0632089
-0.476347 -1.07997
-0.509503 -1.11407
0.890027 0.660599
1.13124 0.429694
0.879799 0.668317
-2.10844 0.165357
-0.122949 -0.370313
0.334926 0.420193
-1.07263 -0.912469
-0.368976 -0.916262
-0.796175 -1.14393
0.900869 0.652166
-0.993452 -0.992058
-0.805177 -1.13908
-0.224152 -0.591659
-0.754121 -1.16302
0.264665 0.260099
1.46487 0.0541775
-0.215653 -0.571287
0.608503 0.748451
0.636174 0.754772
-0.427543 -1.01566
1.37976 0.150119
0.73814 0.745578
0.473372 0.650533
1.47676 0.0408983
0.921614 0.635347
1.75726 -0.257841
0.524202 0.701394
1.35428 0.179055
-0.481864 -1.08618
0.0891205 -0.11679
0.357688 0.466871
-0.789724 -1.14724
0.188595 0.0775524
-1.10429 -0.878895
-1.22713 -0.742872
-0.426788 -1.01453
-0.135034 -0.393016
-1.36789 -0.582355
0.779762 0.729437
1.56065 -0.0515907
1.25678 0.289882
-1.46757 -0.469466
-0.329034 -0.835625
-1.16685 -0.810514
-1.21216 -0.759781
-0.939079 -1.04187
0.48691 0.665834
1.06792 0.49695
0.989318 0.575033
0.360591 0.472597
-0.00536804 -0.2207
0.37283 0.49615
-1.79105 -0.125468
-0.0293616 -0.242998
0.10905 -0.0851417
-0.389926 -0.954527
1.21354 0.338665
-1.54203 -0.386726
0.28031 0.297336
-0.218152 -0.577264
-1.54313 -0.385526
0.381664 0.512543
-0.650091 -1.18034
-1.20628 -0.766407
-0.0251923 -0.238981
-0.17713 -0.481538
-1.47001 -0.466724
-0.245423 -0.642904
-0.498863 -1.10396
-0.768257 -1.15728
0.437622 0.603858
-0.437617 -1.03033
1.65513 -0.152733
0.350203 0.451862
0.792557 0.723264
-0.110821 -0.34896
0.506414 0.685623
-0.271417 -0.705097
-1.59881 -0.324892
-1.21607 -0.755373
0.292462 0.325759
-0.125267 -0.374561
2.44052 -0.833538
-0.335795 -0.849932
-0.493627 -1.0987
-1.1583 -0.819995
1.45555 0.0646116
-1.50412 -0.42864
-0.920469 -1.05777
0.469047 0.645373
-2.92671 0.708084
-1.29021 -0.671097
-1.70107 -0.216768
0.142681 -0.0226393
-3.19186 0.833382
-1.33566 -0.619161
-1.21878 -0.752316
-0.500434 -1.1055
1.10333 0.459714
0.0384333 -0.179603
-0.609149 -1.17302
0.68662 0.756145
0.567897 0.731276
1.51854 -0.00544104
-0.68827 -1.17952
-0.426781 -1.01452
1.34215 0.192854
-0.0591126 -0.274786
-0.360682 -0.900318
0.259713 0.248199
0.0190342 -0.198537
1.0664 0.498525
0.548133 0.719284
-0.746244 -1.1659
0.241295 0.20365
-2.10682 0.163997
-0.188833 -0.50818
1.20429 0.34904
-0.11876 -0.362773
-2.26288 0.28927
0.329398 0.408406
-0.224757 -0.593112
0.542123 0.715142
1.9233 -0.418294
1.0343 0.531218
-0.56357 -1.15376
0.704575 0.753742
0.530482 0.706453
1.40025 0.126907
0.00970827 -0.207109
-0.0519707 -0.26656
-1.00294 -0.982919
-1.52199 -0.408832
1.31616 0.222421
-0.31205 -0.798627
1.45994 0.0596954
-0.162867 -0.450111
-0.417846 -1.00085
0.06235 -0.152864
0.820418 0.708029
-0.903671 -1.07155
1.48418 0.0326315
-0.159089 -0.442009
0.258212 0.244584
-0.763742 -1.15919
-0.211687 -0.561825
1.51261 0.0011045
0.869862 0.675585
0.571726 0.733317
1.3694 0.161874
-1.0533 -0.932529
2.2477 -0.693194
-0.364646 -0.907993
0.40941 0.560571
