-1.17785 1.17158 0
-0.820435 0.458746 0
-1.34368 0.929316 0
-0.763171 -0.301786 0
-0.593621 1.07342 0
-1.11793 0.245379 0
-0.709075 1.16576 0
-0.848405 0.954339 0
-0.891084 1.27549 0
-0.34863 1.62792 0
-0.817067 0.437558 0
-0.227727 0.886301 0
-0.810446 1.25307 0
-0.730311 0.646678 0
-0.524852 1.23748 0
-0.894954 1.17129 0
-0.772093 0.881542 0
-0.931493 0.0739578 0
-0.223525 1.2981 0
-0.751136 0.767448 0
-1.00107 0.491343 0
-1.05236 1.27368 0
-0.316813 0.097408 0
-1.08526 0.516463 0
-1.07085 0.107189 0
-1.14324 0.809257 0
-1.02437 1.16611 0
-1.21613 0.633527 0
-1.14198 0.835297 0
-0.984708 1.75799 0
-0.521433 1.76326 0
-0.554108 1.22942 0
-1.10954 1.04289 0
-0.824372 0.61883 0
-0.398725 0.674811 0
-0.468218 0.833566 0
-1.34916 0.834517 0
-0.868821 0.188017 0
-0.618437 0.778562 0
-0.768361 1.24229 0
-0.866739 1.34312 0
-0.752393 0.877276 0
-1.21294 0.500572 0
-0.903789 1.07793 0
-0.697011 1.48189 0
-1.11301 0.51794 0
-0.529867 0.379006 0
-1.37571 0.823304 0
-0.817923 0.327417 0
-0.267601 0.749304 0
-0.770888 0.798262 0
-0.558566 0.784762 0
-1.32816 0.783258 0
-0.292281 0.949712 0
-0.827687 0.0678604 0
-0.44455 1.45092 0
-1.48938 1.02154 0
-0.744832 0.959135 0
-0.875298 1.26792 0
-0.297532 1.21069 0
-0.795188 0.799048 0
-1.11009 0.767071 0
-0.914236 0.431811 0
-0.755973 1.75406 0
-0.949051 0.495414 0
-0.563201 1.43924 0
-1.74225 1.44159 0
-1.97629 0.328673 0
-0.793281 1.17925 0
-1.0777 0.271333 0
0.101137 -0.0591946 0
-0.565331 0.770845 0
-1.326 0.61668 0
-0.36261 1.07065 0
-0.491905 1.08742 0
-0.940903 1.02201 0
-1.36533 0.986129 0
-1.31265 0.31575 0
-0.765723 1.33685 0
-0.532921 0.167158 0
0.342738 1.01561 0
-0.350293 0.969066 0
-1.25787 1.71452 0
-1.16131 0.924919 0
-1.62168 1.0049 0
-0.540838 1.24859 0
-0.769417 0.624089 0
-1.02789 1.18376 0
-0.355845 1.17957 0
-1.68282 0.76884 0
-0.682014 0.379851 0
-0.970333 0.493087 0
-0.450204 0.412282 0
-1.149 0.727387 0
-1.12809 0.927607 0
-0.219189 0.730869 0
-0.569957 1.07978 0
-0.994322 1.38435 0
-0.516858 1.01309 0
-0.214318 1.19669 0
-0.0994261 1.03391 0
-0.264486 0.621828 0
-0.782696 0.965709 0
-1.14267 0.896449 0
-1.27152 0.316568 0
-0.994012 0.76389 0
-1.37949 1.13859 0
-0.179956 1.33398 0
-1.42032 0.684428 0
-1.29714 0.322697 0
-1.20385 1.01864 0
-0.38178 1.22442 0
-0.671502 0.817001 0
-0.666489 0.0855876 0
-0.831227 0.863867 0
-0.978914 1.31627 0
-1.45082 0.934015 0
-0.908555 0.187136 0
-0.66287 0.552923 0
-1.31329 0.808881 0
-0.891752 0.217082 0
-0.919726 0.614866 0
-1.13388 0.99845 0
-0.998448 1.49714 0
-0.675757 1.14383 0
-0.864592 1.02663 0
-0.930372 0.164328 0
-1.3173 0.938993 0
-0.870509 1.81884 0
-0.956742 0.61701 0
-1.29364 1.41539 0
-1.43529 0.442176 0
-0.627078 -0.37958 0
-1.34767 0.122443 0
-0.760758 -0.488187 0
-1.36629 0.319988 0
-1.02418 1.27112 0
-0.803458 0.569693 0
-0.537961 1.05181 0
-0.197205 0.537285 0
-0.994009 1.36894 0
-0.843413 0.671465 0
-0.712822 0.826996 0
-0.382403 1.04372 0
-1.12486 0.918034 0
-1.68215 0.741854 0
-0.325924 0.770556 0
-1.74608 0.954121 0
-0.91126 1.04125 0
-0.031415 1.24285 0
-1.05004 1.10779 0
-0.601915 1.39274 0
-0.815224 0.797913 0
-1.23 0.195795 0
-0.2801 0.691384 0
-0.221209 0.75249 0
-0.99035 0.844739 0
-0.483157 0.449057 0
-0.211279 0.754037 0
-0.713436 0.506371 0
-0.905907 1.43877 0
-0.462904 1.05338 0
-0.258292 0.387769 0
0.101457 0.669841 0
-0.651506 1.08671 0
-0.342872 0.32938 0
-0.877008 0.424205 0
-1.04646 1.06899 0
-0.798158 0.570629 0
-0.915256 0.377015 0
-0.389637 1.21494 0
-0.212049 1.35137 0
-1.22603 0.371564 0
-0.511468 0.783569 0
-0.903887 0.892812 0
-1.20307 0.495918 0
-0.340291 0.881121 0
-0.95561 1.36127 0
-0.977187 1.24418 0
-0.799665 0.81825 0
-1.52356 0.778351 0
-0.832649 0.171493 0
-0.507154 0.76333 0
-0.0511549 0.13534 0
-0.613119 1.05266 0
-1.2008 0.618912 0
-1.26241 0.282344 0
-0.491365 1.354 0
-0.577741 0.633489 0
-0.53236 1.45745 0
-0.0986165 1.30786 0
-0.461511 0.749883 0
0.0262781 0.0274418 0
-0.281241 0.935634 0
-0.887344 0.62406 0
-0.843302 0.30994 0
0.409388 0.514002 0
-0.849563 0.804254 0
-1.14947 0.70462 0
-0.657546 0.508684 0
-1.18447 0.702234 0
-0.341834 1.06572 0
-0.418487 0.587206 0
-1.0443 0.314692 0
-1.23063 0.834544 0
-1.66675 1.07068 0
-0.683763 0.909394 0
-1.19562 1.83511 0
-0.59799 0.902725 0
-1.90825 1.00643 0
-1.71805 0.710398 0
-1.43583 0.557943 0
-1.26226 -0.330364 0
-0.231979 0.701073 0
-1.24169 0.587973 0
-0.786829 0.189721 0
-1.23101 1.13469 0
-0.666248 1.0409 0
-1.30067 0.675294 0
-0.806013 0.631091 0
-0.582708 0.74526 0
-0.90526 1.17515 0
-0.623308 0.703381 0
-0.95494 0.298912 0
-0.728988 0.870619 0
-0.909114 0.54803 0
-0.834392 0.0398116 0
-0.486068 1.18669 0
-1.67647 0.186378 0
-1.11779 0.283283 0
-1.25803 0.832797 0
-0.580906 0.687488 0
-0.700909 1.09092 0
-0.70758 0.729362 0
-1.01517 0.972742 0
-0.0636085 0.650536 0
-0.827375 0.708839 0
-0.755839 1.3684 0
-1.20411 0.578402 0
-0.438352 0.554383 0
-1.48734 0.406063 0
-0.445629 0.701268 0
-1.22548 1.36109 0
-1.43196 1.18693 0
-1.05762 0.267157 0
-0.53657 1.08215 0
-0.332648 1.00028 0
-0.508682 0.825106 0
-1.24907 0.977305 0
-1.04835 0.486726 0
-0.852073 -1.16611 1
-1.08427 -1.65455 1
-0.972008 -1.11466 1
-1.05077 -0.146112 1
-0.654336 -1.28096 1
-0.624909 -1.30267 1
-0.863199 -1.00754 1
-1.3497 -0.597049 1
-1.95566 -1.6224 1
-1.27357 -1.24526 1
-0.639635 -1.048 1
-0.734915 -0.000384338 1
-1.6814 -0.895218 1
-1.09811 -0.648143 1
-0.804425 -1.14718 1
-0.440452 -1.57312 1
-1.47366 -1.29287 1
-1.48252 -0.402752 1
-0.234295 -0.919071 1
-1.06173 -1.67672 1
-1.1097 -1.31159 1
-1.31943 -1.0852 1
-1.64571 -1.3107 1
-0.946642 -0.584846 1
-1.6098 -1.23727 1
-0.495317 0.39364 1
-1.60622 -0.930876 1
-1.02985 -0.689761 1
-1.03021 -0.631182 1
-1.31175 -1.43147 1
-1.23866 -0.455153 1
-1.04897 -0.58521 1
-1.27151 -1.05217 1
-1.31953 -0.74208 1
-0.97551 -1.1179 1
-0.51739 -1.2134 1
-0.771843 -0.87668 1
-0.928624 -0.976696 1
-1.09854 -0.645952 1
-0.643251 -0.468284 1
-0.408464 -0.459484 1
-0.519917 -1.19721 1
-1.10282 -0.934907 1
-0.878568 -0.316098 1
-0.984271 -1.28058 1
-0.845775 -0.415373 1
-2.04277 -0.601545 1
-1.02985 -0.992709 1
-0.694512 -0.715247 1
-1.73143 -0.58546 1
-1.10881 -1.35119 1
-0.974135 -0.966538 1
-1.49601 -1.19615 1
-0.667067 -1.09154 1
-1.13993 -1.52733 1
-1.3371 -0.854059 1
-1.23123 -1.05808 1
-1.52201 -0.254542 1
-0.920831 -0.239678 1
-1.55326 -0.977068 1
-0.516223 -1.01404 1
-0.718167 -0.741811 1
-1.26067 -0.861929 1
-0.752549 -1.62948 1
-0.711971 -1.45758 1
-1.48491 -0.84466 1
-0.982335 -0.947712 1
-1.16086 -1.12976 1
-0.737248 -0.901587 1
-0.526964 -1.23308 1
-0.963747 -1.74514 1
-0.846685 -0.594935 1
-0.857521 -0.749457 1
-0.638908 -0.50016 1
-0.390034 -1.15304 1
-1.04198 -0.341872 1
-0.938762 -1.08791 1
-1.70768 -1.67101 1
-0.920016 -1.11369 1
-0.606021 -1.16493 1
-1.44056 -0.939114 1
-1.62817 -0.680903 1
-0.951594 -0.620117 1
-1.10041 -0.537625 1
-0.962156 -1.13702 1
-1.05432 -0.658449 1
-1.6996 -1.55795 1
0.00369226 -1.57571 1
-1.06711 -0.958693 1
-0.835966 -0.965803 1
-1.4408 -1.14097 1
-0.585076 -1.1814 1
-1.25788 -1.31984 1
-0.482006 -0.631383 1
-1.62798 -0.624644 1
-0.511305 -1.62453 1
-1.10801 -1.30577 1
-0.504721 -0.652964 1
-0.0716931 -0.948287 1
-1.00876 -1.47373 1
-1.42671 -1.69244 1
-1.36881 -1.52173 1
-1.09266 -0.855121 1
-1.52246 -1.11296 1
-1.26878 -1.13659 1
-1.43005 -1.3966 1
-0.791848 -0.761796 1
-0.437602 -1.74807 1
-1.96732 -1.51802 1
-1.28229 0.115162 1
-1.38658 -0.828413 1
-1.17392 -1.17483 1
-1.0814 -0.834367 1
-1.46393 -1.29165 1
-1.6194 -1.35421 1
-0.349153 -1.1038 1
-0.853799 -0.743195 1
-1.25197 -1.33292 1
-0.874022 -0.530308 1
-1.65125 -0.839222 1
-1.11374 -0.74154 1
-1.75477 -1.13107 1
-1.37375 -0.857486 1
-1.04127 -1.36978 1
-1.28009 -0.870522 1
-0.636255 -0.798118 1
-1.09251 -1.36135 1
-1.3035 -1.4491 1
-1.35213 -0.948482 1
-0.449162 -1.30513 1
-0.421903 -0.627065 1
-0.815464 -0.603651 1
-1.49105 -0.791976 1
-2.17383 -1.36286 1
-1.15532 -0.672941 1
-1.51347 -1.27091 1
-1.33078 -1.80241 1
-1.7574 -1.49743 1
-0.898485 -0.479655 1
-1.28461 -1.63262 1
-0.851588 -1.01433 1
-1.12596 -1.23596 1
-1.72972 -1.12731 1
-1.20644 -1.18666 1
-0.883672 -1.03065 1
-0.953953 -0.751212 1
-2.12196 -0.335619 1
-1.03428 -0.572362 1
-0.862216 -1.53856 1
-0.988221 -1.05787 1
-1.20643 -1.32513 1
-1.13898 -2.03323 1
-0.610352 -0.483338 1
-0.688663 -1.10163 1
-0.32139 -1.35529 1
-0.976093 -0.696052 1
-0.578797 -1.39406 1
-1.25697 -1.05381 1
-1.04818 -1.1991 1
-1.07746 -1.49867 1
-0.454292 -1.06341 1
-0.497177 -0.908858 1
-0.896591 -0.824958 1
-1.63446 -0.493871 1
-0.618295 -1.15904 1
-1.20015 -1.40643 1
-1.287 -0.814217 1
-0.844311 -1.35073 1
-1.5852 -1.38484 1
-1.16313 -1.34747 1
-1.19039 -0.591548 1
-1.34415 -1.71829 1
-1.19057 -0.613312 1
-1.3686 -0.820353 1
-0.769945 -0.94584 1
-0.735339 -0.721591 1
-1.51202 -1.13177 1
-1.37794 -1.49259 1
-0.204591 -1.28356 1
-0.618691 -0.601271 1
-1.2386 -0.34058 1
-0.346052 -1.13269 1
-2.11766 -1.49735 1
-1.13948 -1.53506 1
-0.825467 -0.459458 1
-0.884578 -1.10932 1
-0.526822 -1.42717 1
-1.29378 0.0257943 1
-0.0469371 -0.654226 1
-0.843291 -1.39181 1
-1.64956 -0.885643 1
-1.47133 -1.10426 1
-1.44786 -0.973707 1
-1.01387 -0.787593 1
-0.259776 -1.24209 1
-0.835668 -0.456919 1
-1.0219 -0.915532 1
-1.19927 -1.53466 1
-1.69662 -1.35458 1
-1.50932 -0.610298 1
-0.916529 -0.897305 1
-1.50822 -0.689098 1
-0.894685 -1.14621 1
-1.16903 -1.18442 1
-0.993095 -0.729447 1
-1.36196 -1.74754 1
-0.957538 -1.27452 1
-1.7231 -1.06879 1
-0.968115 -0.298396 1
-1.16378 -1.29267 1
-0.881275 -1.30266 1
-1.13531 -1.34863 1
-1.06442 -1.44772 1
-1.52002 -0.794698 1
-1.24814 -0.393247 1
-0.825622 -1.23561 1
-1.30619 -0.718057 1
-0.800469 -1.41987 1
-2.03136 -0.54411 1
-1.04815 -0.589385 1
-0.749794 -1.52938 1
-0.323725 -0.748957 1
-0.677323 -1.0249 1
-0.80129 -0.775577 1
-1.43458 -1.53082 1
-0.471537 -1.06483 1
-0.698196 -1.44761 1
-1.47927 -0.383592 1
-0.520168 -0.88423 1
-1.09512 -0.985128 1
-0.255749 -1.91637 1
-0.826441 -1.53378 1
-1.08544 -0.763874 1
-1.24231 -0.612964 1
-1.27907 -1.74136 1
-1.13052 -0.936419 1
-1.1103 -0.780597 1
-1.56016 -1.64351 1
-0.505971 -1.05684 1
-0.680339 -1.2885 1
-1.12972 -1.04416 1
-0.478222 -0.84414 1
-1.24188 -0.870296 1
-0.800027 -1.11807 1
-0.7482 -1.46391 1
-1.75267 -0.587552 1
-1.47773 -0.813836 1
-1.77092 -0.957381 1
-0.315903 -1.20737 1
-1.30023 -1.81068 1
0.727405 -1.68354 0
1.41878 -1.77507 0
0.796692 -1.89674 0
1.23657 -1.61394 0
1.72386 -1.49638 0
1.1894 -1.0321 0
0.306969 -1.13499 0
0.0404295 -2.00515 0
1.26634 -1.21296 0
0.484726 -1.55065 0
0.802587 -1.0774 0
1.45591 -1.50473 0
1.36744 -1.42818 0
1.54344 -1.40253 0
1.34992 -2.17973 0
1.3259 -1.60033 0
0.737418 -1.5188 0
0.84427 -1.30477 0
1.67178 -1.44917 0
0.691422 -0.384957 0
1.11862 -1.38735 0
1.21304 -0.337395 0
1.60329 -1.37192 0
0.826557 -2.01666 0
0.855247 -0.907255 0
0.448745 -1.85231 0
1.27951 -0.678834 0
0.81861 -1.50646 0
0.936109 -1.56611 0
0.406308 0.120254 0
0.723962 -1.91395 0
0.580872 -1.19261 0
0.797509 -1.06257 0
0.764526 -1.02348 0
1.00812 -1.40735 0
1.00769 -1.09228 0
1.3075 -1.30418 0
1.34416 -0.993317 0
1.08518 -0.323873 0
1.73306 -1.08441 0
1.14055 -2.02296 0
0.224588 -1.31277 0
-0.259042 -0.997204 0
1.66498 -1.37941 0
1.25956 -1.60914 0
1.34274 -1.10366 0
0.971628 -1.37379 0
1.39196 -1.36926 0
1.20879 -1.17069 0
0.705896 -1.85688 0
1.07864 -1.42147 0
1.19903 -1.02446 0
0.906372 -0.817597 0
0.706806 -1.44885 0
1.3739 -1.38508 0
0.687897 -1.41736 0
0.233509 -0.684403 0
0.961855 -1.69304 0
1.10261 -1.29384 0
1.43121 -1.266 0
1.07 -1.20773 0
0.66244 -1.44803 0
1.34407 -1.12004 0
1.28359 -1.25841 0
0.644269 -0.838078 0
0.988808 -1.11462 0
1.63964 -1.71099 0
1.38139 -1.22408 0
0.423934 -0.798415 0
0.637468 -1.37493 0
1.25682 -1.0599 0
1.48593 -1.29139 0
1.18862 -1.15748 0
0.701456 -1.03842 0
0.364336 -1.69661 0
0.64706 -0.804235 0
0.56581 -1.34618 0
0.415369 -1.65554 0
0.196287 -1.3634 0
1.14418 -1.34271 0
0.829868 -2.28762 0
0.518933 -2.06522 0
0.632817 -0.649791 0
0.856638 -1.57141 0
1.07394 -1.12689 0
1.10381 -1.96387 0
0.609628 -0.673293 0
1.40145 -1.0591 0
1.32018 -1.40514 0
1.01246 -1.5014 0
1.36404 -0.813063 0
0.722392 -2.00626 0
1.55677 -0.911706 0
0.803702 -1.0941 0
0.0934177 -1.37456 0
0.942777 -1.39451 0
1.80302 -1.32245 0
1.16601 -1.50639 0
1.28204 -1.80242 0
0.973768 -1.48859 0
1.00497 -1.8055 0
0.511153 -1.31637 0
0.906708 -1.66258 0
0.453842 -0.985038 0
1.07278 -1.14736 0
0.615764 -0.616905 0
0.830967 -1.71175 0
0.240431 -1.06574 0
0.281985 -1.55133 0
1.06231 -1.61159 0
0.997244 -1.22082 0
0.788288 -1.50169 0
0.936199 -1.16257 0
0.190877 -1.44562 0
0.492584 -1.52155 0
1.20858 -1.16394 0
0.305402 -1.66743 0
0.882246 -1.02584 0
1.42679 -0.750781 0
0.845554 -1.35132 0
0.331552 -1.91691 0
1.49098 -1.34309 0
1.10501 -1.77655 0
1.37627 -1.40877 0
1.03195 -1.57891 0
0.953173 -1.59831 0
1.41556 -1.42418 0
1.63529 -1.73062 0
1.47765 -1.44108 0
1.20302 -0.787785 0
0.536505 -1.5309 0
0.88684 -1.02777 0
0.48983 -1.06823 0
0.739386 -0.683307 0
0.683281 -1.38034 0
0.923675 -1.20521 0
0.853523 -0.552714 0
0.430443 -1.41158 0
0.673683 -0.770113 0
0.640239 -1.21762 0
1.06956 -1.03092 0
0.522393 -1.17001 0
1.18648 -1.33987 0
1.25635 -1.28425 0
1.55213 -1.48713 0
1.73225 -0.618575 0
1.73935 -1.09217 0
0.458879 -1.81007 0
1.2215 -1.15544 0
-0.0363039 -1.81864 0
1.3081 -1.74427 0
1.34756 -1.6349 0
0.813564 -1.33796 0
