0	1334
1	1334
2	1334
3	1334
4	1334
5	1334
6	1334
7	1334
8	1334
9	1334
10	1334
11	1334
12	1285
13	1371
14	1334
15	1334
16	1222
17	1333
18	1334
19	1334
20	1334
21	1334
22	1335
23	1334
24	1334
25	1334
26	1334
27	1335
28	1334
29	1334
30	1334
31	1334
32	1279
33	1428
34	1334
35	1334
36	1334
37	1335
38	1334
39	1334
40	1334
41	1334
42	1334
43	1335
44	1334
45	1334
46	1334
47	1334
48	1327
49	1334
50	1334
51	1312
52	1334
53	1334
54	1362
55	1334
56	1334
57	1333
58	1334
59	1334
60	1334
61	1356
62	1308
63	1310
64	1373
65	1334
66	1334
67	1334
68	1417
69	1334
70	1334
71	1334
72	1245
73	1333
74	1435
75	1334
76	1334
77	1485
78	1316
79	1334
80	1334
81	1334
82	1359
83	1334
84	1334
85	1334
86	1334
87	1342
88	1334
89	1334
90	1334
91	1334
92	1333
93	1334
94	1334
95	1309
96	1305
97	1334
98	1370
99	1334
100	1334
101	1333
102	1343
103	1334
104	1334
105	1339
106	1196
107	1334
108	1181
109	1394
110	1334
111	1334
112	1339
113	1286
114	1334
115	1334
116	1235
117	1480
118	1288
119	1334
120	1334
121	1334
122	1326
123	1334
124	1334
125	1231
126	1332
127	1343
128	1334
129	1334
130	1299
131	1258
132	1331
133	1334
134	1334
135	1301
136	1334
137	1334
138	1392
139	1334
140	1334
141	1305
142	1343
143	1335
144	1334
145	1343
146	1334
147	1343
148	1363
149	1334
150	1334
151	1334
152	1344
153	1364
154	1334
155	1334
156	1334
157	1344
158	1363
159	1334
160	1334
161	1332
162	1436
163	1345
164	1334
165	1334
166	1232
167	1318
168	1242
169	1280
170	1146
171	1428
172	1334
173	1334
174	1321
175	1434
176	1290
177	1338
178	1333
179	1342
180	1287
181	1298
182	1282
183	1256
184	1332
185	1374
186	1365
187	1334
188	1334
189	1332
190	1345
191	1363
192	1334
193	1334
194	1319
195	1396
196	1333
197	1334
198	1179
199	1423
200	1334
201	1334
202	1303
203	1323
204	1332
205	1313
206	1329
207	1291
208	1264
209	1316
210	1352
211	1344
212	1334
213	1334
214	1306
215	1318
216	1330
217	1291
218	1231
219	1281
220	1190
221	1306
222	1234
223	1390
224	1295
225	1369
226	1333
227	1313
228	1191
229	1288
230	1268
231	1285
232	1140
233	1368
234	1334
235	1332
236	1205
237	1412
238	1286
239	1334
240	1334
241	1450
242	1332
243	1334
244	1146
245	1337
246	1334
247	1294
248	1209
249	1431
250	1300
251	1334
252	1334
253	1459
254	1334
255	1334
256	1321
257	1265
258	1310
259	1240
260	1192
261	1393
262	1334
263	1334
264	1188
265	1395
266	1334
267	1334
268	1184
269	1400
270	1334
271	1334
272	1201
273	1408
274	1334
275	1334
276	1205
277	1392
278	1334
279	1334
280	1161
281	1393
282	1334
283	1333
284	1183
285	1424
286	1333
287	1334
288	1296
289	1352
290	1333
291	1328
292	1149
293	1301
294	1319
295	1235
296	1179
297	1403
298	1334
299	1334
300	1182
301	1413
302	1334
303	1334
304	1220
305	1402
306	1334
307	1334
308	1177
309	1402
310	1334
311	1334
312	1181
313	1416
314	1334
315	1334
316	1215
317	1406
318	1334
319	1334
320	1187
321	1409
322	1334
323	1334
324	1196
325	1409
326	1334
327	1334
328	1197
329	1410
330	1334
331	1334
332	1197
333	1409
334	1333
335	1334
336	1201
337	1412
338	1333
339	1334
340	1204
341	1413
342	1333
343	1334
344	1207
345	1414
346	1332
347	1334
348	1212
349	1414
350	1332
351	1334
352	1219
353	1416
354	1332
355	1334
356	1227
357	1421
358	1332
359	1334
360	1239
361	1429
362	1331
363	1334
364	1263
365	1434
366	1331
367	1334
368	1284
369	1443
370	1326
371	1334
372	1312
373	1453
374	1315
375	1334
376	1331
377	1464
378	1309
379	1334
380	1332
381	1467
382	1327
383	1334
384	1303
385	1452
386	1325
387	1334
388	1315
389	1453
390	1319
391	1334
392	1328
393	1463
394	1318
395	1334
396	1329
397	1463
398	1320
399	1334
400	1320
401	1451
402	1323
403	1334
404	1317
405	1456
406	1324
407	1334
408	1315
409	1455
410	1325
411	1334
412	1313
413	1458
414	1325
415	1333
416	1311
417	1455
418	1325
419	1332
420	1303
421	1457
422	1325
423	1332
424	1298
425	1448
426	1328
427	1332
428	1282
429	1429
430	1331
431	1329
432	1239
433	1412
434	1331
435	1316
436	1186
437	1365
438	1328
439	1287
440	1178
441	1350
442	1322
443	1276
444	1183
445	1356
446	1324
447	1284
448	1180
449	1351
450	1322
451	1279
452	1180
453	1353
454	1322
455	1281
456	1180
457	1355
458	1321
459	1280
460	1178
461	1356
462	1321
463	1280
464	1179
465	1358
466	1321
467	1280
468	1180
469	1360
470	1319
471	1280
472	1179
473	1361
474	1319
475	1280
476	1179
477	1364
478	1319
479	1280
480	1180
481	1363
482	1319
483	1280
484	1180
485	1363
486	1319
487	1280
488	1179
489	1366
490	1319
491	1280
492	1180
493	1365
494	1319
495	1281
496	1181
497	1370
498	1318
499	1282
500	1182
501	1371
502	1318
503	1286
504	1184
505	1376
506	1318
507	1286
508	1185
509	1381
510	1319
511	1288
512	1191
513	1384
514	1320
515	1290
516	1196
517	1387
518	1321
519	1291
520	1202
521	1399
522	1324
523	1294
524	1212
525	1408
526	1325
527	1297
528	1229
529	1433
530	1322
531	1300
532	1248
533	1443
534	1320
535	1301
536	1275
537	1458
538	1316
539	1303
540	1292
541	1470
542	1310
543	1309
544	1299
545	1460
546	1315
547	1300
548	1286
549	1469
550	1313
551	1303
552	1293
553	1456
554	1313
555	1293
556	1285
557	1459
558	1314
559	1297
560	1288
561	1449
562	1311
563	1292
564	1283
565	1455
566	1312
567	1288
568	1285
569	1450
570	1310
571	1285
572	1279
573	1452
574	1309
575	1284
576	1279
577	1449
578	1308
579	1281
580	1278
581	1450
582	1309
583	1280
584	1277
585	1444
586	1308
587	1280
588	1275
589	1439
590	1306
591	1280
592	1275
593	1434
594	1306
595	1278
596	1275
597	1433
598	1304
599	1277
600	1272
601	1432
602	1303
603	1277
604	1272
605	1433
606	1302
607	1278
608	1268
609	1430
610	1302
611	1279
612	1267
613	1427
614	1301
615	1278
616	1266
617	1423
618	1298
619	1277
620	1266
621	1422
622	1298
623	1276
624	1264
625	1419
626	1298
627	1275
628	1264
629	1421
630	1298
631	1277
632	1264
633	1421
634	1296
635	1278
636	1264
637	1416
638	1296
639	1277
640	1263
641	1414
642	1296
643	1275
644	1261
645	1415
646	1296
647	1275
648	1260
649	1412
650	1293
651	1273
652	1260
653	1411
654	1292
655	1272
656	1259
657	1410
658	1289
659	1271
660	1258
661	1415
662	1289
663	1270
664	1257
665	1415
666	1289
667	1272
668	1257
669	1410
670	1288
671	1273
672	1257
673	1409
674	1283
675	1273
676	1255
677	1404
678	1283
679	1271
680	1254
681	1401
682	1283
683	1271
684	1253
685	1400
686	1283
687	1271
688	1253
689	1396
690	1281
691	1269
692	1251
693	1405
694	1281
695	1271
696	1250
697	1368
698	1278
699	1261
700	1237
701	1417
702	1278
703	1273
704	1235
705	1288
706	1245
707	1263
708	1224
709	1331
710	1261
711	1251
712	1217
713	1405
714	1274
715	1271
716	1228
717	1284
718	1239
719	1268
720	1230
721	1301
722	1250
723	1250
724	1213
725	1386
726	1269
727	1268
728	1233
729	1318
730	1259
731	1250
732	1213
733	1403
734	1272
735	1272
736	1211
737	1247
738	1218
739	1360
740	1268
741	1268
742	1237
743	1401
744	1277
745	1277
746	1221
747	1296
748	1243
749	1252
750	1214
751	1355
752	1266
753	1266
754	1231
755	1374
756	1274
757	1272
758	1230
759	1348
760	1266
761	1268
762	1228
763	1405
764	1274
765	1278
766	1194
767	1261
768	1210
769	1313
770	1253
771	1252
772	1216
773	1402
774	1273
775	1284
776	1183
777	1276
778	1179
779	1270
780	1205
781	1283
782	1232
783	1258
784	1210
785	1346
786	1265
787	1262
788	1222
789	1384
790	1273
791	1278
792	1207
793	1276
794	1225
795	1267
796	1226
797	1288
798	1238
799	1269
800	1209
801	1336
802	1260
803	1263
804	1215
805	1386
806	1271
807	1283
808	1192
809	1264
810	1202
811	1307
812	1242
813	1256
814	1207
815	1391
816	1270
817	1288
818	1185
819	1298
820	1204
821	1232
822	1216
823	1216
824	1216
825	1216
826	1216
827	1216
828	1216
829	1216
830	1216
831	1216
832	1215
833	1215
834	1215
835	1216
836	1216
837	1216
838	1216
839	1215
840	1215
841	1215
842	1215
843	1215
844	1215
845	1215
846	1215
847	1215
848	1215
849	1215
850	1214
851	1214
852	1214
853	1214
854	1214
855	1214
856	1214
857	1214
858	1214
859	1214
860	1214
861	1214
862	1214
863	1214
864	1215
865	1215
866	1215
867	1214
868	1214
869	1214
870	1214
871	1214
872	1214
873	1214
874	1214
875	1214
876	1214
877	1214
