0	100
1	100
2	100
3	92
4	100
5	90
6	100
7	95
8	100
9	99
10	100
11	100
12	100
13	100
14	100
15	100
16	100
17	100
18	100
19	100
20	100
21	60
22	100
23	100
24	100
25	100
26	100
27	100
28	100
29	100
30	100
31	100
32	100
33	96
34	100
35	100
36	100
37	100
38	100
39	100
40	80
41	62
42	100
43	100
44	100
45	100
46	67
47	99
48	62
49	79
50	83
51	100
52	100
53	100
54	63
55	100
56	100
57	99
58	100
59	100
60	100
61	100
62	100
63	100
64	58
65	100
66	100
67	77
68	62
69	100
70	100
71	99
72	100
73	100
74	100
75	52
76	100
77	100
78	52
79	53
80	100
81	70
82	100
83	64
84	100
85	100
86	100
87	100
88	100
89	100
90	62
91	55
92	98
93	52
94	43
95	100
96	99
97	100
98	59
99	100
100	100
101	74
102	71
103	52
104	75
105	98
106	72
107	85
108	100
109	72
110	89
111	100
112	82
113	100
114	100
115	100
116	100
117	82
118	100
119	100
120	100
121	100
122	65
123	100
124	100
125	99
126	100
127	100
128	100
129	53
130	26
131	99
132	100
133	100
134	84
135	100
136	100
137	55
138	97
139	100
140	99
141	100
142	90
143	99
144	100
145	98
146	100
147	99
148	100
149	100
150	64
151	100
152	100
153	30
154	95
155	51
156	73
157	52
158	67
159	58
160	100
161	100
162	53
163	33
164	55
165	83
166	53
167	86
168	92
169	100
170	100
171	62
172	74
173	100
174	64
175	100
176	100
177	91
178	75
179	51
180	51
181	12
182	37
183	83
184	75
185	100
186	56
187	98
188	100
189	87
190	57
191	99
192	100
193	52
194	32
195	87
196	51
197	80
198	54
199	55
200	57
201	100
202	100
203	52
204	56
205	100
206	100
207	57
208	76
209	76
210	100
211	100
212	78
213	86
214	100
215	99
216	50
217	98
218	62
219	52
220	52
221	100
222	98
223	55
224	78
225	81
226	100
227	99
228	63
229	99
230	100
231	74
232	52
233	98
234	86
235	52
236	17
237	59
238	69
239	53
240	61
241	99
242	100
243	68
244	53
245	99
246	95
247	51
248	29
249	83
250	57
251	53
252	53
253	100
254	98
255	54
256	62
257	98
258	100
259	69
260	53
261	98
262	98
263	51
264	42
265	98
266	66
267	53
268	56
269	99
270	100
271	58
272	56
273	98
274	100
275	58
276	56
277	98
278	100
279	58
280	56
281	97
282	100
283	58
284	55
285	97
286	100
287	58
288	55
289	97
290	98
291	58
292	55
293	97
294	98
295	58
296	55
297	97
298	98
299	58
300	55
301	97
302	98
303	58
304	55
305	97
306	98
307	59
308	55
309	97
310	98
311	59
312	55
313	97
314	98
315	59
316	55
317	97
318	98
319	59
320	55
321	97
322	98
323	59
324	55
325	97
326	98
327	59
328	54
329	97
330	96
331	59
332	54
333	97
334	93
335	57
336	52
337	96
338	88
339	55
340	52
341	96
342	87
343	54
344	50
345	97
346	81
347	54
348	48
349	95
350	76
351	54
352	47
353	94
354	74
355	54
356	47
357	93
358	74
359	54
360	46
361	92
362	74
363	55
364	46
365	91
366	73
367	55
368	46
369	91
370	73
371	55
372	45
373	90
374	73
375	55
376	45
377	88
378	73
379	55
380	45
381	88
382	73
383	56
384	43
385	88
386	73
387	57
388	43
389	88
390	74
391	58
392	43
393	85
394	74
395	58
396	43
397	84
398	74
399	59
400	45
401	84
402	75
403	61
404	45
405	81
406	74
407	62
408	45
409	78
410	74
411	66
412	46
413	76
414	73
415	72
416	48
417	74
418	72
419	75
420	46
421	74
422	68
423	72
424	43
425	71
426	67
427	71
428	40
429	69
430	65
431	70
432	38
433	69
434	64
435	67
436	37
437	67
438	63
439	66
440	36
441	63
442	63
443	66
444	36
445	64
446	63
447	66
448	36
449	63
450	60
451	66
452	36
453	61
454	60
455	65
456	36
457	59
458	59
459	64
460	36
461	56
462	58
463	63
464	35
465	54
466	58
467	62
468	36
469	52
470	54
471	62
472	37
473	53
474	52
475	62
476	38
477	51
478	52
479	62
480	38
481	52
482	52
483	61
484	38
485	50
486	50
487	61
488	38
489	50
490	49
491	61
492	38
493	50
494	48
495	61
496	39
497	53
498	48
499	60
500	38
501	49
502	44
503	58
504	38
505	53
506	47
507	58
508	36
509	48
510	43
511	56
512	41
513	56
514	44
515	56
516	38
517	51
518	43
519	56
520	38
521	50
522	43
523	56
524	40
525	53
526	42
527	56
528	38
529	52
530	42
531	55
532	40
533	53
534	40
535	53
536	40
537	52
538	40
539	53
540	38
541	50
542	36
543	47
544	33
545	44
546	26
547	33
548	15
549	11
550	3
551	1
552	1
553	2
554	2
555	2
556	2
557	2
558	2
559	2
560	2
561	2
562	3
563	3
564	3
565	3
566	3
567	3
568	3
569	3
570	3
571	3
572	3
573	3
574	2
575	2
576	2
577	2
578	2
579	2
580	2
581	2
582	2
583	3
584	3
585	3
586	3
587	3
588	3
589	3
590	3
591	3
592	3
593	3
594	3
595	2
596	2
597	2
598	2
599	2
600	2
601	2
602	2
603	2
604	3
605	3
606	3
607	3
608	3
609	3
610	3
611	3
612	3
613	3
614	3
615	3
616	2
617	2
618	2
619	2
620	2
621	2
622	2
623	2
624	2
625	3
626	3
627	3
628	3
629	3
630	3
631	3
632	3
633	3
634	3
635	3
636	3
637	2
638	2
639	2
640	2
641	2
642	2
643	2
644	2
645	2
646	3
647	3
648	3
649	3
650	3
651	3
652	3
653	3
654	3
655	3
656	3
657	3
658	2
659	2
660	2
661	2
662	2
663	2
664	2
665	2
666	2
667	3
668	3
669	3
670	3
671	3
672	3
673	3
674	3
675	3
676	3
677	3
678	3
679	2
680	2
681	2
682	2
683	2
684	2
685	2
686	2
687	2
688	3
689	3
690	3
691	3
692	3
693	3
694	3
695	3
696	3
697	3
698	3
699	3
700	2
701	2
702	2
703	2
704	2
705	2
706	2
707	2
708	2
709	3
710	3
711	3
712	3
713	3
714	3
715	3
716	3
717	3
718	3
719	3
720	3
721	2
722	2
723	2
724	2
725	2
726	2
727	2
728	2
729	2
730	3
731	3
732	3
733	3
734	3
735	3
736	3
737	3
738	3
739	3
740	3
741	3
742	2
743	2
744	2
745	2
746	2
747	2
748	2
749	2
750	2
751	3
752	3
753	3
754	3
755	3
756	3
757	3
758	3
759	3
760	3
761	3
762	3
763	2
764	2
765	2
766	2
767	2
768	2
769	2
770	2
771	2
772	3
773	3
774	3
775	3
776	3
777	3
778	3
779	3
780	3
781	3
782	3
783	3
784	2
785	2
786	2
787	2
788	2
789	2
790	2
791	2
792	2
793	3
794	3
795	3
796	3
797	3
798	3
799	3
800	3
801	3
802	3
803	3
804	3
805	2
806	2
807	2
808	2
809	2
810	2
811	2
812	2
813	2
814	3
815	3
816	3
817	3
818	3
819	3
820	3
821	3
822	3
823	3
824	3
825	3
826	2
827	2
828	2
829	2
830	2
831	2
832	2
833	2
834	2
