0	1334
1	1334
2	1327
3	1285
4	1334
5	1279
6	1334
7	1320
8	1334
9	1332
10	1334
11	1334
12	1334
13	1334
14	1334
15	1334
16	1334
17	1334
18	1334
19	1334
20	1334
21	1325
22	1334
23	1334
24	1334
25	1334
26	1334
27	1334
28	1347
29	1334
30	1334
31	1334
32	1334
33	1424
34	1334
35	1334
36	1334
37	1334
38	1334
39	1334
40	1305
41	1236
42	1334
43	1334
44	1334
45	1334
46	1375
47	1333
48	1236
49	1451
50	1314
51	1334
52	1334
53	1334
54	1353
55	1334
56	1334
57	1333
58	1339
59	1334
60	1334
61	1334
62	1334
63	1334
64	1283
65	1334
66	1334
67	1480
68	1354
69	1334
70	1334
71	1362
72	1334
73	1334
74	1334
75	1293
76	1334
77	1334
78	1195
79	1165
80	1334
81	1273
82	1334
83	1367
84	1334
85	1334
86	1334
87	1359
88	1334
89	1334
90	1347
91	1205
92	1332
93	1190
94	1177
95	1334
96	1333
97	1334
98	1344
99	1334
100	1334
101	1290
102	1433
103	1287
104	1374
105	1332
106	1432
107	1358
108	1334
109	1288
110	1321
111	1334
112	1366
113	1334
114	1334
115	1334
116	1334
117	1363
118	1334
119	1334
120	1334
121	1334
122	1376
123	1334
124	1334
125	1333
126	1359
127	1334
128	1334
129	1283
130	1285
131	1333
132	1334
133	1334
134	1327
135	1334
136	1334
137	1237
138	1331
139	1342
140	1335
141	1334
142	1348
143	1333
144	1359
145	1339
146	1334
147	1334
148	1334
149	1336
150	1292
151	1334
152	1334
153	1292
154	1329
155	1254
156	1286
157	1229
158	1269
159	1378
160	1334
161	1334
162	1253
163	1317
164	1187
165	1313
166	1153
167	1427
168	1332
169	1334
170	1334
171	1253
172	1292
173	1363
174	1370
175	1334
176	1334
177	1325
178	1438
179	1288
180	1280
181	1251
182	1167
183	1312
184	1300
185	1347
186	1339
187	1333
188	1334
189	1317
190	1385
191	1334
192	1334
193	1174
194	1281
195	1318
196	1267
197	1306
198	1238
199	1192
200	1384
201	1334
202	1334
203	1151
204	1385
205	1334
206	1334
207	1218
208	1438
209	1313
210	1334
211	1334
212	1446
213	1329
214	1334
215	1333
216	1302
217	1332
218	1254
219	1143
220	1380
221	1334
222	1332
223	1191
224	1443
225	1316
226	1334
227	1333
228	1435
229	1334
230	1334
231	1292
232	1328
233	1332
234	1317
235	1184
236	1301
237	1235
238	1275
239	1163
240	1430
241	1334
242	1334
243	1276
244	1350
245	1333
246	1329
247	1157
248	1307
249	1311
250	1238
251	1159
252	1392
253	1334
254	1332
255	1172
256	1437
257	1334
258	1334
259	1281
260	1370
261	1333
262	1332
263	1141
264	1343
265	1332
266	1270
267	1162
268	1419
269	1334
270	1334
271	1218
272	1415
273	1334
274	1334
275	1213
276	1422
277	1334
278	1334
279	1215
280	1418
281	1333
282	1334
283	1211
284	1419
285	1333
286	1334
287	1213
288	1420
289	1333
290	1332
291	1213
292	1420
293	1333
294	1332
295	1214
296	1421
297	1333
298	1332
299	1215
300	1422
301	1333
302	1332
303	1215
304	1423
305	1332
306	1332
307	1217
308	1423
309	1332
310	1332
311	1217
312	1424
313	1332
314	1332
315	1217
316	1426
317	1332
318	1332
319	1217
320	1424
321	1332
322	1332
323	1217
324	1424
325	1332
326	1332
327	1215
328	1419
329	1332
330	1330
331	1213
332	1412
333	1332
334	1326
335	1206
336	1405
337	1331
338	1320
339	1195
340	1395
341	1332
342	1318
343	1178
344	1378
345	1332
346	1308
347	1168
348	1364
349	1330
350	1296
351	1168
352	1356
353	1329
354	1290
355	1168
356	1355
357	1328
358	1290
359	1169
360	1356
361	1327
362	1289
363	1171
364	1358
365	1326
366	1288
367	1171
368	1358
369	1325
370	1288
371	1174
372	1360
373	1324
374	1288
375	1179
376	1364
377	1322
378	1287
379	1181
380	1364
381	1323
382	1288
383	1188
384	1365
385	1322
386	1290
387	1195
388	1372
389	1322
390	1292
391	1201
392	1380
393	1322
394	1294
395	1208
396	1395
397	1323
398	1294
399	1219
400	1406
401	1325
402	1295
403	1233
404	1422
405	1324
406	1295
407	1250
408	1443
409	1318
410	1295
411	1271
412	1448
413	1316
414	1296
415	1281
416	1454
417	1314
418	1295
419	1291
420	1451
421	1311
422	1289
423	1286
424	1452
425	1307
426	1284
427	1279
428	1441
429	1307
430	1279
431	1278
432	1426
433	1306
434	1276
435	1273
436	1415
437	1303
438	1275
439	1271
440	1409
441	1299
442	1273
443	1271
444	1406
445	1299
446	1273
447	1267
448	1399
449	1296
450	1268
451	1264
452	1389
453	1292
454	1266
455	1263
456	1380
457	1290
458	1264
459	1259
460	1380
461	1280
462	1263
463	1254
464	1381
465	1276
466	1264
467	1251
468	1376
469	1275
470	1264
471	1250
472	1370
473	1273
474	1261
475	1249
476	1364
477	1267
478	1263
479	1246
480	1362
481	1262
482	1265
483	1238
484	1351
485	1258
486	1262
487	1233
488	1338
489	1258
490	1259
491	1231
492	1331
493	1253
494	1262
495	1227
496	1325
497	1243
498	1260
499	1225
500	1324
501	1243
502	1263
503	1222
504	1308
505	1234
506	1257
507	1219
508	1321
509	1235
510	1270
511	1213
512	1286
513	1217
514	1263
515	1212
516	1300
517	1224
518	1258
519	1212
520	1298
521	1223
522	1259
523	1209
524	1298
525	1220
526	1267
527	1205
528	1298
529	1215
530	1271
531	1201
532	1285
533	1204
534	1271
535	1197
536	1282
537	1200
538	1276
539	1196
540	1279
541	1196
542	1278
543	1186
544	1281
545	1184
546	1294
547	1176
548	1300
549	1189
550	1245
551	1212
552	1210
553	1212
554	1211
555	1211
556	1211
557	1211
558	1211
559	1211
560	1209
561	1209
562	1209
563	1209
564	1209
565	1209
566	1209
567	1210
568	1210
569	1210
570	1210
571	1210
572	1210
573	1210
574	1210
575	1211
576	1211
577	1211
578	1211
579	1211
580	1211
581	1210
582	1210
583	1210
584	1210
585	1210
586	1210
587	1210
588	1209
589	1209
590	1209
591	1209
592	1209
593	1209
594	1209
595	1209
596	1209
597	1209
598	1209
599	1209
600	1208
601	1208
602	1208
603	1208
604	1208
605	1208
606	1208
607	1208
608	1208
609	1207
610	1207
611	1207
612	1207
613	1207
614	1207
615	1207
616	1207
617	1208
618	1208
619	1208
620	1208
621	1208
622	1208
623	1207
624	1207
625	1207
626	1207
627	1208
628	1208
629	1208
630	1208
631	1208
632	1209
633	1209
634	1209
635	1209
636	1209
637	1209
638	1209
639	1209
640	1210
641	1210
642	1210
643	1210
644	1210
645	1210
646	1209
647	1209
648	1209
649	1209
650	1209
651	1209
652	1209
653	1209
654	1210
655	1210
656	1211
657	1211
658	1211
659	1211
660	1211
661	1211
662	1211
663	1211
664	1211
665	1211
666	1211
667	1211
668	1211
669	1211
670	1211
671	1211
672	1211
673	1211
674	1211
675	1210
676	1210
677	1210
678	1210
679	1211
680	1211
681	1211
682	1211
683	1211
684	1211
685	1211
686	1211
687	1211
688	1211
689	1211
690	1211
691	1211
692	1211
693	1211
694	1211
695	1212
696	1212
697	1212
698	1212
699	1212
700	1212
701	1212
702	1212
703	1212
704	1212
705	1212
706	1212
707	1212
708	1212
709	1212
710	1213
711	1213
712	1213
713	1213
714	1214
715	1214
716	1214
717	1213
718	1213
719	1213
720	1213
721	1213
722	1213
723	1213
724	1213
725	1213
726	1214
727	1214
728	1214
729	1214
730	1214
731	1214
732	1214
733	1214
734	1215
735	1215
736	1215
737	1215
738	1215
739	1215
740	1216
741	1216
742	1215
743	1215
744	1215
745	1215
746	1215
747	1215
748	1215
749	1215
750	1215
751	1215
752	1215
753	1215
754	1215
755	1215
756	1215
757	1215
758	1215
759	1215
760	1215
761	1215
762	1215
763	1215
764	1215
765	1215
766	1215
767	1215
768	1215
769	1215
770	1215
771	1216
772	1216
773	1216
774	1216
775	1216
776	1216
777	1216
778	1216
779	1216
780	1216
781	1216
782	1216
783	1216
784	1216
785	1216
786	1216
787	1216
788	1216
789	1216
790	1217
791	1217
792	1217
793	1217
794	1217
795	1217
796	1217
797	1217
798	1217
799	1217
800	1217
801	1217
802	1217
803	1217
804	1217
805	1217
806	1217
807	1217
808	1217
809	1217
810	1217
811	1217
812	1217
813	1217
814	1217
815	1217
816	1217
817	1218
818	1218
819	1218
820	1218
821	1218
822	1218
823	1218
824	1218
825	1218
826	1218
827	1218
828	1217
829	1217
830	1217
831	1217
832	1217
833	1217
834	1217
835	1217
836	1217
837	1217
838	1217
839	1217
840	1217
841	1217
842	1217
843	1217
844	1218
845	1218
846	1218
847	1219
848	1219
849	1219
850	1219
851	1219
852	1219
853	1219
854	1219
855	1219
856	1219
857	1219
858	1219
859	1219
860	1219
861	1219
862	1219
863	1219
864	1219
865	1219
866	1219
867	1219
868	1219
869	1219
870	1219
871	1220
872	1220
873	1220
874	1220
875	1220
876	1220
877	1220
