0.414897 0.511776
0.20185 0.0811813
0.809272 0.591472
-0.894229 -0.948361
0.679816 0.655968
0.708138 0.647591
0.724866 0.640998
-1.82842 0.205491
0.593897 0.657017
-0.659597 -1.0906
0.531864 0.631294
-0.333482 -0.806853
0.572757 0.650951
1.20774 0.150595
0.802056 0.59666
1.17505 0.192969
1.94716 -0.759345
-0.802334 -1.0261
0.326527 0.357915
-0.623163 -1.0924
0.309758 0.323367
-0.0135892 -0.230223
-1.09125 -0.726655
2.2891 -1.09125
1.11931 0.264085
-1.39816 -0.326181
-0.251672 -0.631356
-0.270938 -0.674741
-0.973744 -0.865753
0.297548 0.29736
-0.357117 -0.851582
-0.815695 -1.01625
1.09779 0.291018
1.02358 0.380761
-0.370109 -0.874689
1.85595 -0.660059
0.15716 -0.0147485
0.791775 0.603766
0.402969 0.494086
-1.34953 -0.390297
1.87625 -0.682553
0.0310686 -0.194581
-0.546881 -1.0719
-1.06986 -0.753078
-0.637943 -1.09251
-0.0380384 -0.250723
0.973034 0.438216
-0.446816 -0.987475
-0.498262 -1.03957
-1.5352 -0.148509
1.18463 0.180593
0.608602 0.659677
-1.71797 0.0771254
-1.01961 -0.813398
0.381978 0.460523
-0.651501 -1.09159
0.244949 0.179574
0.108853 -0.102131
-1.69928 0.0547812
-1.01315 -0.820945
-0.735275 -1.06653
0.0189981 -0.204656
-1.26799 -0.498123
0.590885 0.656316
0.924179 0.489966
0.948924 0.464274
-1.26938 -0.496296
1.33496 -0.0165151
2.44035 -1.2187
0.938749 0.474975
-0.192975 -0.498748
-0.0300448 -0.24371
1.07766 0.31588
-0.0998138 -0.322718
0.0282756 -0.196973
1.085 0.306861
0.916986 0.497217
0.493249 0.602536
-0.274847 -0.683441
-1.2514 -0.520022
0.591077 0.656362
-1.26825 -0.497789
-0.783275 -1.03918
-0.118979 -0.352822
0.062212 -0.164328
-0.658968 -1.09069
0.174538 0.0212893
-0.227181 -0.5756
0.670167 0.657976
-0.774502 -1.0448
-0.422138 -0.955744
0.485701 0.595708
-2.35317 0.724841
-1.83811 0.216437
0.568863 0.649537
